sale_id,product_name,quantity_sold,unit_price,sale_date,customer_id
S02428,Product E,8,471,10/01/2025,C0159
S02429,Product B,2,95,29/05/2025,C0359
S02430,Product D,12,71,16/03/2025,C0402
S02431,Product D,3,41,15/02/2025,C0099
S02432,Product A,9,209,27/04/2025,C0201
S02433,Product A,2,32,13/06/2025,C0390
S02434,Product D,11,303,20/10/2025,C0006
S02435,Product E,9,143,17/08/2025,C0173
S02436,Product D,16,464,24/04/2025,C0469
S02437,Product E,5,409,03/07/2025,C0030
S02438,Product E,12,109,19/01/2025,C0234
S02439,Product B,16,119,05/11/2025,C0077
S02440,Product B,13,149,28/05/2025,C0009
S02441,Product A,13,227,26/06/2025,C0222
S02442,Product A,17,78,08/05/2025,C0348
S02443,Product E,12,482,08/05/2025,C0337
S02444,Product D,14,126,20/06/2025,C0472
S02445,Product A,11,101,05/04/2025,C0394
S02446,Product E,10,102,13/02/2025,C0445
S02447,Product C,1,106,02/11/2025,C0157
S02448,Product B,17,230,22/03/2025,C0076
S02449,Product E,11,192,05/10/2025,C0421
S02450,Product C,2,73,03/09/2025,C0020
S02451,Product B,19,428,28/05/2025,C0355
S02452,Product B,8,366,16/11/2025,C0146
S02453,Product E,6,278,31/03/2025,C0129
S02454,Product E,6,316,21/11/2025,C0015
S02455,Product A,4,275,05/07/2025,C0105
S02456,Product C,3,250,25/04/2025,C0172
S02457,Product D,5,423,29/10/2025,C0161
S02458,Product C,16,110,22/10/2025,C0098
S02459,Product B,6,270,17/10/2025,C0232
S02460,Product D,6,440,22/12/2025,C0135
S02461,Product B,1,87,27/05/2025,C0065
S02462,Product A,1,429,17/10/2025,C0286
S02463,Product A,16,155,28/08/2025,C0256
S02464,Product C,19,104,21/12/2025,C0422
S02465,Product B,19,261,11/12/2025,C0367
S02466,Product A,13,335,29/05/2025,C0110
S02467,Product A,9,52,29/12/2025,C0385
S02468,Product E,7,297,09/02/2025,C0465
S02469,Product A,10,331,15/07/2025,C0118
S02470,Product B,9,390,26/12/2025,C0380
S02471,Product D,2,121,01/09/2025,C0388
S02472,Product A,17,211,06/10/2025,C0487
S02473,Product C,17,410,16/12/2025,C0114
S02474,Product D,16,413,07/11/2025,C0237
S02475,Product A,8,91,03/12/2025,C0406
S02476,Product A,16,220,29/12/2025,C0007
S02477,Product B,9,18,16/12/2025,C0160
S02478,Product B,14,74,29/04/2025,C0086
S02479,Product A,2,143,17/05/2025,C0141
S02480,Product A,7,151,09/12/2025,C0169
S02481,Product B,4,42,10/11/2025,C0221
S02482,Product E,3,382,21/07/2025,C0358
S02483,Product A,18,247,18/12/2025,C0276
S02484,Product D,18,202,19/02/2025,C0439
S02485,Product D,18,201,27/01/2025,C0425
S02486,Product B,2,291,24/02/2025,C0172
S02487,Product E,12,23,20/05/2025,C0422
S02488,Product B,17,432,25/02/2025,C0155
S02489,Product A,4,304,14/05/2025,C0368
S02490,Product D,19,225,20/06/2025,C0228
S02491,Product E,7,457,10/09/2025,C0203
S02492,Product A,5,14,14/01/2025,C0165
S02493,Product D,3,263,22/11/2025,C0411
S02494,Product C,8,363,04/06/2025,C0455
S02495,Product E,12,275,03/09/2025,C0334
S02496,Product D,14,310,07/07/2025,C0216
S02497,Product C,16,238,22/08/2025,C0013
S02498,Product D,10,135,26/12/2025,C0452
S02499,Product D,19,337,05/07/2025,C0444
S02500,Product B,5,131,14/08/2025,C0135
S02501,Product A,13,425,02/04/2025,C0314
S02502,Product A,9,124,12/12/2025,C0128
S02503,Product B,13,346,08/10/2025,C0122
S02504,Product D,18,30,29/04/2025,C0155
S02505,Product B,17,163,28/10/2025,C0480
S02506,Product A,13,156,12/03/2025,C0353
S02507,Product E,2,493,22/12/2025,C0099
S02508,Product A,3,34,05/06/2025,C0311
S02509,Product E,15,357,21/05/2025,C0352
S02510,Product E,19,21,29/07/2025,C0365
S02511,Product B,18,188,19/06/2025,C0297
S02512,Product A,6,205,08/05/2025,C0414
S02513,Product C,3,428,28/12/2025,C0235
S02514,Product A,15,432,01/12/2025,C0456
S02515,Product B,8,339,20/05/2025,C0060
S02516,Product B,2,452,19/08/2025,C0200
S02517,Product A,13,494,17/03/2025,C0067
S02518,Product C,12,310,12/02/2025,C0264
S02519,Product B,18,396,24/05/2025,C0161
S02520,Product A,8,326,04/09/2025,C0053
S02521,Product D,14,170,08/08/2025,C0283
S02522,Product D,9,93,06/07/2025,C0363
S02523,Product A,2,211,23/11/2025,C0057
S02524,Product A,7,486,01/08/2025,C0262
S02525,Product E,14,447,24/12/2025,C0093
S02526,Product B,4,377,30/04/2025,C0265
S02527,Product A,19,349,28/03/2025,C0470
S02528,Product E,12,339,20/12/2025,C0148
S02529,Product C,3,241,02/11/2025,C0328
S02530,Product A,8,403,29/04/2025,C0271
S02531,Product D,18,439,12/08/2025,C0393
S02532,Product B,3,341,03/02/2025,C0465
S02533,Product A,1,426,10/03/2025,C0084
S02534,Product B,18,364,28/10/2025,C0468
S02535,Product A,16,103,16/12/2025,C0208
S02536,Product A,14,265,25/05/2025,C0141
S02537,Product E,10,239,01/10/2025,C0092
S02538,Product C,1,470,03/12/2025,C0239
S02539,Product A,14,27,29/07/2025,C0452
S02540,Product C,10,437,03/07/2025,C0328
S02541,Product E,12,467,22/02/2025,C0080
S02542,Product D,3,65,01/08/2025,C0414
S02543,Product E,12,481,23/02/2025,C0098
S02544,Product D,16,392,07/12/2025,C0146
S02545,Product E,1,16,15/05/2025,C0016
S02546,Product A,12,80,28/02/2025,C0152
S02547,Product C,5,161,16/12/2025,C0006
S02548,Product D,5,418,28/11/2025,C0381
S02549,Product D,6,14,11/08/2025,C0199
S02550,Product C,15,174,04/10/2025,C0056
S02551,Product A,15,99,03/04/2025,C0240
S02552,Product B,4,187,20/11/2025,C0102
S02553,Product A,11,405,10/03/2025,C0168
S02554,Product A,1,436,23/03/2025,C0422
S02555,Product C,14,446,18/12/2025,C0317
S02556,Product A,15,336,06/05/2025,C0048
S02557,Product B,1,158,20/08/2025,C0171
S02558,Product C,5,104,09/03/2025,C0054
S02559,Product C,10,47,18/03/2025,C0004
S02560,Product A,7,367,15/08/2025,C0083
S02561,Product E,4,464,29/07/2025,C0064
S02562,Product D,6,110,11/12/2025,C0008
S02563,Product C,14,19,03/04/2025,C0264
S02564,Product B,2,367,15/02/2025,C0189
S02565,Product B,1,256,31/03/2025,C0389
S02566,Product E,13,159,20/02/2025,C0172
S02567,Product A,15,435,26/10/2025,C0032
S02568,Product D,7,111,28/02/2025,C0281
S02569,Product C,12,382,08/06/2025,C0452
S02570,Product E,9,136,20/05/2025,C0350
S02571,Product D,17,243,22/10/2025,C0329
S02572,Product A,17,372,11/03/2025,C0082
S02573,Product D,2,58,21/06/2025,C0486
S02574,Product B,7,276,26/02/2025,C0429
S02575,Product C,5,461,29/01/2025,C0421
S02576,Product E,8,227,10/12/2025,C0221
S02577,Product A,5,226,09/09/2025,C0226
S02578,Product A,18,462,23/06/2025,C0457
S02579,Product B,4,475,03/11/2025,C0149
S02580,Product E,9,466,19/03/2025,C0437
S02581,Product A,16,54,23/09/2025,C0427
S02582,Product B,7,47,20/03/2025,C0196
S02583,Product D,10,72,21/02/2025,C0197
S02584,Product C,6,269,02/12/2025,C0056
S02585,Product A,10,114,16/08/2025,C0216
S02586,Product B,13,303,01/09/2025,C0123
S02587,Product E,7,164,31/10/2025,C0019
S02588,Product A,12,214,15/10/2025,C0482
S02589,Product B,9,396,29/08/2025,C0154
S02590,Product C,18,73,18/09/2025,C0277
S02591,Product B,18,176,01/09/2025,C0367
S02592,Product C,19,343,27/07/2025,C0213
S02593,Product A,3,110,29/11/2025,C0117
S02594,Product A,13,144,09/10/2025,C0018
S02595,Product B,10,181,25/04/2025,C0392
S02596,Product C,18,117,10/06/2025,C0296
S02597,Product D,13,496,17/10/2025,C0438
S02598,Product D,5,401,14/07/2025,C0370
S02599,Product D,14,351,08/12/2025,C0357
S02600,Product C,7,356,21/02/2025,C0377
S02601,Product A,7,427,24/02/2025,C0058
S02602,Product E,19,464,16/12/2025,C0219
S02603,Product A,5,431,30/11/2025,C0244
S02604,Product B,4,202,21/12/2025,C0375
S02605,Product E,10,482,29/08/2025,C0179
S02606,Product B,4,177,05/05/2025,C0028
S02607,Product D,5,110,27/12/2025,C0471
S02608,Product C,15,365,01/04/2025,C0120
S02609,Product A,1,239,23/02/2025,C0236
S02610,Product E,3,91,11/12/2025,C0238
S02611,Product C,8,461,30/09/2025,C0144
S02612,Product C,6,415,19/02/2025,C0319
S02613,Product E,12,343,07/03/2025,C0331
S02614,Product E,6,242,20/08/2025,C0360
S02615,Product E,10,335,09/04/2025,C0132
S02616,Product A,6,297,08/11/2025,C0026
S02617,Product E,5,451,07/04/2025,C0374
S02618,Product E,5,402,12/05/2025,C0301
S02619,Product C,5,54,16/11/2025,C0006
S02620,Product A,18,120,09/04/2025,C0298
S02621,Product B,5,32,04/06/2025,C0069
S02622,Product E,8,444,14/06/2025,C0244
S02623,Product E,3,494,26/05/2025,C0309
S02624,Product A,17,38,08/01/2025,C0259
S02625,Product A,19,138,14/02/2025,C0209
S02626,Product C,17,129,07/12/2025,C0287
S02627,Product B,17,152,18/07/2025,C0119
S02628,Product A,15,24,24/08/2025,C0218
S02629,Product A,4,264,03/12/2025,C0147
S02630,Product A,13,373,20/02/2025,C0125
S02631,Product D,5,225,08/10/2025,C0118
S02632,Product D,3,291,28/07/2025,C0152
S02633,Product B,8,227,23/08/2025,C0209
S02634,Product E,15,349,28/04/2025,C0061
S02635,Product B,19,196,08/11/2025,C0113
S02636,Product E,14,217,18/07/2025,C0297
S02637,Product E,12,145,16/12/2025,C0347
S02638,Product A,7,252,26/12/2025,C0490
S02639,Product C,10,88,13/01/2025,C0438
S02640,Product E,5,192,06/04/2025,C0120
S02641,Product D,11,391,09/02/2025,C0158
S02642,Product C,14,44,28/01/2025,C0436
S02643,Product D,9,498,20/01/2025,C0464
S02644,Product A,17,357,22/09/2025,C0048
S02645,Product E,4,189,30/06/2025,C0198
S02646,Product B,10,39,12/02/2025,C0428
S02647,Product E,2,191,16/08/2025,C0471
S02648,Product D,13,338,21/08/2025,C0124
S02649,Product C,6,336,30/10/2025,C0477
S02650,Product E,11,76,27/05/2025,C0065
S02651,Product C,17,322,10/08/2025,C0165
S02652,Product E,14,383,22/10/2025,C0199
S02653,Product C,18,372,25/07/2025,C0144
S02654,Product C,2,163,22/01/2025,C0040
S02655,Product C,1,290,19/10/2025,C0436
S02656,Product B,10,483,11/12/2025,C0311
S02657,Product D,2,89,09/11/2025,C0418
S02658,Product D,3,268,06/08/2025,C0383
S02659,Product B,2,194,24/10/2025,C0106
S02660,Product D,7,449,17/12/2025,C0340
S02661,Product A,5,420,17/04/2025,C0302
S02662,Product D,5,78,30/01/2025,C0045
S02663,Product A,6,492,03/08/2025,C0460
S02664,Product D,4,276,24/04/2025,C0112
S02665,Product C,8,184,23/07/2025,C0338
S02666,Product A,13,310,09/04/2025,C0142
S02667,Product E,18,285,11/03/2025,C0124
S02668,Product C,17,422,02/04/2025,C0452
S02669,Product E,14,116,20/01/2025,C0499
S02670,Product D,18,239,22/07/2025,C0469
S02671,Product B,18,235,19/08/2025,C0428
S02672,Product C,4,413,26/03/2025,C0117
S02673,Product A,12,127,08/10/2025,C0192
S02674,Product C,2,55,28/11/2025,C0005
S02675,Product C,11,222,08/03/2025,C0020
S02676,Product C,17,352,24/08/2025,C0455
S02677,Product B,11,395,10/12/2025,C0394
S02678,Product C,6,187,14/04/2025,C0466
S02679,Product A,1,79,16/01/2025,C0438
S02680,Product A,5,366,22/04/2025,C0379
S02681,Product D,2,477,12/09/2025,C0274
S02682,Product E,14,193,09/09/2025,C0446
S02683,Product A,7,347,10/11/2025,C0268
S02684,Product A,8,144,09/07/2025,C0268
S02685,Product D,2,236,31/07/2025,C0092
S02686,Product D,14,411,14/04/2025,C0326
S02687,Product B,7,419,21/08/2025,C0199
S02688,Product A,6,154,11/02/2025,C0152
S02689,Product B,19,364,17/01/2025,C0406
S02690,Product B,13,466,03/06/2025,C0247
S02691,Product D,18,486,15/08/2025,C0376
S02692,Product A,17,306,21/02/2025,C0350
S02693,Product D,9,437,14/03/2025,C0117
S02694,Product B,19,71,27/12/2025,C0190
S02695,Product B,8,240,09/12/2025,C0393
S02696,Product D,4,424,26/07/2025,C0004
S02697,Product A,19,442,01/01/2025,C0110
S02698,Product A,1,380,11/11/2025,C0081
S02699,Product C,9,118,18/03/2025,C0112
S02700,Product D,6,391,23/12/2025,C0249
S02701,Product A,4,407,21/04/2025,C0450
S02702,Product B,12,218,04/11/2025,C0193
S02703,Product C,3,484,24/11/2025,C0294
S02704,Product D,19,180,20/10/2025,C0081
S02705,Product B,16,238,30/11/2025,C0050
S02706,Product E,8,204,09/11/2025,C0103
S02707,Product E,3,241,28/02/2025,C0030
S02708,Product A,11,192,10/09/2025,C0347
S02709,Product B,16,42,27/09/2025,C0247
S02710,Product E,3,280,03/03/2025,C0157
S02711,Product A,7,424,04/10/2025,C0266
S02712,Product C,12,115,21/05/2025,C0235
S02713,Product D,6,105,02/02/2025,C0451
S02714,Product B,8,451,08/09/2025,C0399
S02715,Product D,7,331,13/01/2025,C0246
S02716,Product D,14,298,08/04/2025,C0157
S02717,Product D,16,25,21/08/2025,C0024
S02718,Product B,11,247,16/05/2025,C0051
S02719,Product E,5,250,24/05/2025,C0064
S02720,Product E,13,422,31/08/2025,C0134
S02721,Product A,15,280,23/08/2025,C0314
S02722,Product E,5,26,23/04/2025,C0449
S02723,Product E,19,363,22/02/2025,C0014
S02724,Product E,12,321,03/03/2025,C0276
S02725,Product D,7,462,12/10/2025,C0334
S02726,Product E,14,446,02/02/2025,C0157
S02727,Product A,16,421,06/09/2025,C0179
S02728,Product D,5,179,14/11/2025,C0009
S02729,Product A,5,355,13/04/2025,C0298
S02730,Product B,16,56,02/10/2025,C0033
S02731,Product B,16,459,11/11/2025,C0160
S02732,Product B,4,174,19/10/2025,C0136
S02733,Product B,3,150,17/11/2025,C0203
S02734,Product C,10,59,01/01/2025,C0122
S02735,Product D,1,283,25/12/2025,C0101
S02736,Product B,6,423,04/05/2025,C0250
S02737,Product D,2,490,03/07/2025,C0428
S02738,Product E,2,270,11/11/2025,C0012
S02739,Product A,16,138,26/08/2025,C0115
S02740,Product A,18,166,30/08/2025,C0165
S02741,Product E,15,450,25/08/2025,C0306
S02742,Product C,19,271,07/10/2025,C0164
S02743,Product B,4,376,29/04/2025,C0263
S02744,Product D,10,69,11/03/2025,C0077
S02745,Product D,18,340,26/07/2025,C0114
S02746,Product C,16,387,27/11/2025,C0387
S02747,Product C,9,225,29/05/2025,C0201
S02748,Product A,11,165,23/05/2025,C0374
S02749,Product B,19,480,25/04/2025,C0062
S02750,Product A,2,85,22/11/2025,C0418
S02751,Product E,16,108,12/01/2025,C0480
S02752,Product E,14,473,20/08/2025,C0223
S02753,Product C,10,43,28/01/2025,C0131
S02754,Product E,12,220,28/04/2025,C0365
S02755,Product D,5,498,26/02/2025,C0298
S02756,Product C,2,98,29/09/2025,C0340
S02757,Product A,17,299,15/11/2025,C0219
S02758,Product E,7,147,17/12/2025,C0367
S02759,Product A,6,334,09/07/2025,C0217
S02760,Product D,11,379,01/07/2025,C0188
S02761,Product E,14,28,18/08/2025,C0146
S02762,Product E,9,32,04/10/2025,C0431
S02763,Product A,14,198,26/06/2025,C0410
S02764,Product D,7,414,20/05/2025,C0215
S02765,Product A,15,106,03/12/2025,C0061
S02766,Product D,3,383,07/04/2025,C0022
S02767,Product B,7,414,10/01/2025,C0464
S02768,Product B,16,97,17/05/2025,C0463
S02769,Product B,2,358,06/12/2025,C0271
S02770,Product E,16,181,18/12/2025,C0418
S02771,Product C,3,217,08/12/2025,C0374
S02772,Product A,16,42,15/08/2025,C0388
S02773,Product D,16,35,25/08/2025,C0113
S02774,Product E,13,404,13/05/2025,C0303
S02775,Product E,2,436,17/11/2025,C0349
S02776,Product D,14,340,29/07/2025,C0309
S02777,Product B,7,110,12/09/2025,C0135
S02778,Product E,1,187,21/08/2025,C0489
S02779,Product E,8,266,30/08/2025,C0275
S02780,Product C,3,309,16/02/2025,C0079
S02781,Product E,15,479,09/02/2025,C0235
S02782,Product D,2,202,25/12/2025,C0158
S02783,Product A,18,448,18/09/2025,C0214
S02784,Product E,19,100,09/10/2025,C0273
S02785,Product E,16,272,06/08/2025,C0444
S02786,Product E,10,250,17/06/2025,C0443
S02787,Product A,2,473,07/08/2025,C0426
S02788,Product B,9,319,26/09/2025,C0075
S02789,Product E,3,365,16/09/2025,C0172
S02790,Product A,3,283,02/11/2025,C0244
S02791,Product C,6,137,29/12/2025,C0030
S02792,Product C,10,119,29/08/2025,C0381
S02793,Product D,14,180,28/08/2025,C0456
S02794,Product D,3,243,22/02/2025,C0293
S02795,Product D,6,415,25/03/2025,C0008
S02796,Product C,6,368,10/07/2025,C0053
S02797,Product E,2,16,25/01/2025,C0230
S02798,Product A,15,265,19/12/2025,C0348
S02799,Product E,18,160,29/11/2025,C0438
S02800,Product B,16,343,02/08/2025,C0299
S02801,Product E,15,208,14/05/2025,C0476
S02802,Product A,9,307,12/10/2025,C0446
S02803,Product C,7,25,03/12/2025,C0051
S02804,Product C,18,350,26/07/2025,C0199
S02805,Product C,2,263,25/06/2025,C0390
S02806,Product A,3,479,27/05/2025,C0005
S02807,Product C,11,217,15/11/2025,C0210
S02808,Product C,11,142,02/01/2025,C0295
S02809,Product E,11,179,17/11/2025,C0386
S02810,Product E,1,97,07/05/2025,C0156
S02811,Product B,19,487,26/06/2025,C0345
S02812,Product C,15,150,08/01/2025,C0124
S02813,Product D,8,180,16/07/2025,C0345
S02814,Product A,19,219,30/03/2025,C0331
S02815,Product C,2,394,03/11/2025,C0251
S02816,Product D,15,344,25/05/2025,C0488
S02817,Product A,2,108,19/02/2025,C0458
S02818,Product E,12,363,09/02/2025,C0429
S02819,Product D,7,297,15/09/2025,C0334
S02820,Product E,4,146,12/01/2025,C0077
S02821,Product A,14,342,04/08/2025,C0262
S02822,Product B,11,430,25/06/2025,C0230
S02823,Product B,3,268,28/09/2025,C0169
S02824,Product B,15,255,10/03/2025,C0021
S02825,Product D,16,283,01/11/2025,C0021
S02826,Product C,7,108,07/02/2025,C0449
S02827,Product A,1,481,13/11/2025,C0268
S02828,Product C,2,212,06/04/2025,C0490
S02829,Product A,6,180,17/05/2025,C0077
S02830,Product C,18,339,06/02/2025,C0460
S02831,Product A,6,80,17/02/2025,C0255
S02832,Product E,10,277,04/07/2025,C0351
S02833,Product E,17,219,14/02/2025,C0040
S02834,Product B,6,94,06/06/2025,C0080
S02835,Product B,2,32,06/08/2025,C0111
S02836,Product A,9,426,17/10/2025,C0011
S02837,Product A,8,399,27/06/2025,C0479
S02838,Product E,13,73,14/11/2025,C0001
S02839,Product B,4,259,06/09/2025,C0275
S02840,Product B,11,414,29/07/2025,C0484
S02841,Product B,15,46,22/11/2025,C0002
S02842,Product C,14,479,28/08/2025,C0289
S02843,Product B,2,367,15/06/2025,C0148
S02844,Product D,13,221,20/09/2025,C0192
S02845,Product D,1,206,07/05/2025,C0087
S02846,Product B,10,451,31/08/2025,C0209
S02847,Product B,4,398,03/05/2025,C0085
S02848,Product D,16,435,09/11/2025,C0162
S02849,Product A,13,313,08/06/2025,C0341
S02850,Product C,5,75,16/02/2025,C0419
S02851,Product B,7,20,15/03/2025,C0204
S02852,Product E,4,178,16/12/2025,C0088
S02853,Product D,16,61,17/08/2025,C0465
S02854,Product A,2,79,17/09/2025,C0097
S02855,Product C,18,457,14/01/2025,C0269
S02856,Product E,5,210,15/09/2025,C0473
S02857,Product B,7,159,16/02/2025,C0313
S02858,Product C,14,115,02/02/2025,C0092
S02859,Product A,12,307,31/10/2025,C0309
S02860,Product D,4,99,25/09/2025,C0077
S02861,Product D,17,212,04/02/2025,C0481
S02862,Product D,9,259,24/06/2025,C0212
S02863,Product B,11,240,30/12/2025,C0398
S02864,Product D,11,416,31/07/2025,C0420
S02865,Product D,3,272,11/06/2025,C0063
S02866,Product D,13,28,25/07/2025,C0339
S02867,Product C,7,424,07/11/2025,C0106
S02868,Product A,3,242,25/08/2025,C0443
S02869,Product A,17,141,22/12/2025,C0314
S02870,Product B,11,116,12/04/2025,C0294
S02871,Product D,10,350,13/07/2025,C0103
S02872,Product E,5,435,20/11/2025,C0076
S02873,Product E,18,166,16/05/2025,C0396
S02874,Product A,12,138,18/09/2025,C0019
S02875,Product C,3,229,28/06/2025,C0084
S02876,Product A,17,319,05/09/2025,C0455
S02877,Product E,5,434,04/01/2025,C0458
S02878,Product B,2,266,24/09/2025,C0062
S02879,Product D,1,443,20/07/2025,C0407
S02880,Product A,15,440,13/03/2025,C0168
S02881,Product B,11,17,01/11/2025,C0463
S02882,Product B,5,481,17/05/2025,C0220
S02883,Product A,9,151,28/10/2025,C0346
S02884,Product E,9,333,02/11/2025,C0175
S02885,Product A,5,123,09/01/2025,C0120
S02886,Product C,1,40,12/11/2025,C0030
S02887,Product A,9,95,28/10/2025,C0286
S02888,Product C,3,400,16/03/2025,C0319
S02889,Product E,12,196,15/04/2025,C0207
S02890,Product B,4,29,04/07/2025,C0092
S02891,Product B,19,465,25/07/2025,C0467
S02892,Product A,2,180,14/02/2025,C0112
S02893,Product A,17,443,14/07/2025,C0369
S02894,Product A,8,45,20/09/2025,C0330
S02895,Product C,3,224,25/03/2025,C0010
S02896,Product B,2,126,04/10/2025,C0499
S02897,Product C,17,243,04/10/2025,C0042
S02898,Product B,9,427,17/08/2025,C0382
S02899,Product B,8,363,02/03/2025,C0140
S02900,Product C,16,236,16/08/2025,C0226
S02901,Product C,14,44,12/06/2025,C0081
S02902,Product D,17,44,06/01/2025,C0191
S02903,Product A,10,362,05/06/2025,C0313
S02904,Product D,15,322,21/08/2025,C0437
S02905,Product A,3,52,05/06/2025,C0082
S02906,Product D,2,169,24/10/2025,C0032
S02907,Product B,17,387,16/02/2025,C0003
S02908,Product B,11,428,01/12/2025,C0312
S02909,Product E,9,130,01/08/2025,C0174
S02910,Product B,8,134,02/09/2025,C0281
S02911,Product C,2,13,24/03/2025,C0490
S02912,Product B,17,445,21/01/2025,C0104
S02913,Product D,12,158,11/09/2025,C0077
S02914,Product C,10,199,09/04/2025,C0491
S02915,Product A,10,47,21/05/2025,C0175
S02916,Product A,3,323,25/04/2025,C0291
S02917,Product D,3,222,12/11/2025,C0097
S02918,Product A,10,263,24/01/2025,C0145
S02919,Product D,16,494,04/03/2025,C0278
S02920,Product A,18,356,12/03/2025,C0244
S02921,Product B,13,44,22/06/2025,C0337
S02922,Product D,16,181,01/07/2025,C0192
S02923,Product B,11,42,17/12/2025,C0433
S02924,Product C,2,158,21/12/2025,C0148
S02925,Product A,13,17,01/04/2025,C0138
S02926,Product C,6,327,01/06/2025,C0123
S02927,Product D,2,117,04/08/2025,C0319
S02928,Product D,15,493,03/09/2025,C0041
S02929,Product D,5,282,27/10/2025,C0106
S02930,Product D,8,123,30/10/2025,C0350
S02931,Product C,2,202,15/04/2025,C0405
S02932,Product A,17,35,04/04/2025,C0452
S02933,Product B,10,393,02/10/2025,C0457
S02934,Product E,5,445,05/10/2025,C0449
S02935,Product E,1,289,27/02/2025,C0256
S02936,Product B,5,262,10/10/2025,C0296
S02937,Product C,10,277,08/05/2025,C0272
S02938,Product C,5,408,29/04/2025,C0496
S02939,Product D,7,429,21/09/2025,C0009
S02940,Product B,1,176,30/10/2025,C0153
S02941,Product D,10,476,25/05/2025,C0334
S02942,Product D,11,498,16/06/2025,C0170
S02943,Product C,1,204,07/03/2025,C0064
S02944,Product D,1,388,10/08/2025,C0244
S02945,Product C,17,433,28/11/2025,C0475
S02946,Product C,3,122,06/07/2025,C0496
S02947,Product B,7,344,20/09/2025,C0432
S02948,Product D,9,332,02/02/2025,C0238
S02949,Product D,2,189,03/12/2025,C0411
S02950,Product E,17,400,24/06/2025,C0433
S02951,Product B,7,222,15/11/2025,C0201
S02952,Product D,12,393,07/11/2025,C0474
S02953,Product B,13,256,26/12/2025,C0065
S02954,Product E,17,315,30/04/2025,C0180
S02955,Product C,9,47,23/09/2025,C0272
S02956,Product E,13,202,04/06/2025,C0378
S02957,Product A,12,127,27/05/2025,C0396
S02958,Product B,10,461,05/02/2025,C0473
S02959,Product E,4,175,28/09/2025,C0299
S02960,Product C,15,199,18/03/2025,C0114
S02961,Product B,13,168,27/03/2025,C0414
S02962,Product E,19,285,17/08/2025,C0361
S02963,Product A,17,332,24/03/2025,C0433
S02964,Product C,11,125,21/05/2025,C0321
S02965,Product B,8,303,08/07/2025,C0321
S02966,Product C,11,172,25/04/2025,C0044
S02967,Product E,13,186,03/01/2025,C0342
S02968,Product A,10,116,09/09/2025,C0075
S02969,Product E,10,256,15/07/2025,C0303
S02970,Product A,2,197,20/07/2025,C0116
S02971,Product E,18,467,12/10/2025,C0264
S02972,Product B,19,220,23/07/2025,C0213
S02973,Product B,10,147,10/12/2025,C0453
S02974,Product B,9,283,02/06/2025,C0006
S02975,Product D,19,300,25/10/2025,C0158
S02976,Product B,3,292,11/04/2025,C0033
S02977,Product A,15,359,15/11/2025,C0111
S02978,Product A,8,274,31/03/2025,C0244
S02979,Product B,8,418,05/03/2025,C0292
S02980,Product D,13,250,30/04/2025,C0362
S02981,Product E,9,61,16/01/2025,C0447
S02982,Product B,3,464,04/02/2025,C0292
S02983,Product C,7,173,24/02/2025,C0316
S02984,Product E,16,64,10/02/2025,C0422
S02985,Product C,3,240,02/04/2025,C0320
S02986,Product A,8,358,09/09/2025,C0471
S02987,Product D,14,400,16/05/2025,C0335
S02988,Product C,13,481,25/11/2025,C0098
S02989,Product E,9,23,20/12/2025,C0070
S02990,Product E,13,107,16/03/2025,C0499
S02991,Product D,16,377,19/04/2025,C0157
S02992,Product B,13,272,04/02/2025,C0043
S02993,Product B,2,214,19/04/2025,C0371
S02994,Product D,10,418,14/03/2025,C0299
S02995,Product B,8,312,12/11/2025,C0386
S02996,Product E,14,483,30/12/2025,C0200
S02997,Product B,6,87,22/05/2025,C0065
S02998,Product B,12,214,17/11/2025,C0021
S02999,Product C,14,314,25/05/2025,C0386
S03000,Product C,12,394,14/04/2025,C0359
